Age,Language,Sex,Marital,Has_Credit,Field,Month_of_birth,Day_of_birth,Region,Number_of_credits,Linked_cards,INPS_mln_sum,INPS_yes_no,Score_level,Score_class,Changed_phone_number,y
64,1,1,5,1,20,2,2,13,1,2,1.8,1,3,7,0,1
37,1,2,4,1,13,7,1,13,1,2,5.2,1,3,7,0,1
54,1,2,4,1,4,10,2,13,1,1,1.5,1,4,2,0,1
24,1,2,4,1,4,8,1,13,1,1,1.1,1,0,0,0,1
33,1,1,5,1,16,12,2,7,1,1,0.7,1,0,0,0,1
30,2,2,4,1,10,5,1,13,1,1,1.4,1,3,7,0,1
58,1,2,4,1,4,9,2,2,1,1,1.1,1,0,0,0,1
31,1,2,4,1,1,2,1,14,1,1,0.8,1,3,7,0,1
20,1,1,7,1,13,11,2,12,1,1,1.1,1,0,0,0,1
27,1,1,5,1,13,11,2,7,1,1,1.2,1,3,7,0,1
40,1,1,5,1,11,5,1,13,1,1,0.8,1,0,0,0,1
40,1,2,4,1,4,12,1,12,1,1,2.1,1,3,6,0,1
37,1,2,4,1,16,9,1,9,1,1,4,1,0,0,0,1
39,1,2,4,1,16,4,1,13,1,1,1.3,1,0,0,0,1
47,1,2,4,1,20,10,1,12,1,1,0.5,1,3,7,0,1
32,2,2,4,1,10,10,1,12,1,1,0.8,1,0,0,0,1
46,1,1,5,1,10,4,2,7,1,1,0.6,1,3,7,0,1
54,1,1,5,1,13,11,1,12,1,1,5.1,1,0,0,0,1
31,1,2,4,1,13,4,2,13,1,1,0.4,1,3,7,0,1
26,1,2,4,1,7,5,1,12,1,1,1.8,1,0,0,0,1
43,1,1,5,1,16,9,1,12,1,1,3.9,1,0,0,0,1
25,1,2,4,1,13,8,2,13,1,1,3.2,1,3,6,1,1
53,2,1,5,1,20,12,1,9,1,1,0.9,1,0,0,0,1
33,1,1,5,1,16,6,2,13,1,1,3.6,1,0,0,0,1
33,1,2,4,1,13,10,2,12,1,1,3,1,3,7,0,1
26,1,2,4,1,13,11,1,8,1,1,3.1,1,0,0,0,1
33,1,2,4,1,6,5,1,13,1,1,2.2,1,0,0,0,1
38,1,1,5,1,10,3,1,12,1,1,1.9,1,3,6,0,1
43,1,2,4,1,14,12,2,7,1,1,1,1,3,7,0,1
54,1,1,5,1,13,3,1,12,1,1,8.6,1,0,0,0,1
30,2,2,4,1,13,1,2,12,1,1,3.6,1,0,0,0,1
37,1,1,5,1,15,3,2,13,1,1,0.8,1,0,0,0,1
58,1,1,2,1,20,8,1,13,1,1,0.9,1,0,0,0,1
23,1,2,4,1,9,5,2,13,1,1,1.1,1,0,0,0,1
37,1,2,4,1,21,11,1,12,1,1,0.8,1,0,0,0,1
26,1,2,4,1,7,7,2,12,1,1,2.1,1,0,0,0,1
58,1,2,4,1,14,1,1,12,1,1,1.5,1,0,0,0,1
36,1,2,4,1,13,4,1,9,1,1,1.4,1,2,10,0,1
24,1,2,6,1,6,4,2,13,1,1,1.6,1,0,0,0,1
42,2,1,5,1,3,11,2,12,1,1,3.4,1,0,0,0,1
47,2,2,4,1,14,6,1,13,1,1,3.8,1,3,7,0,1
34,1,1,5,1,16,10,1,11,1,1,2.1,1,0,0,0,1
33,1,2,4,1,4,11,1,3,1,1,2.6,1,0,0,0,1
26,1,2,4,1,5,8,1,12,1,1,3.7,1,4,2,0,1
49,1,2,4,1,4,3,1,13,1,1,0.9,1,0,0,0,1
36,1,1,5,1,10,11,1,12,1,1,0.4,1,3,7,0,1
33,1,2,4,1,14,9,1,12,1,1,0.4,1,0,0,0,1
34,1,2,4,1,11,4,1,13,1,1,3.5,1,0,0,1,1
46,1,1,5,1,13,10,2,13,1,1,3.2,1,3,7,0,1
54,1,2,4,1,1,7,1,11,1,1,1.3,1,0,0,0,1
24,1,2,6,1,13,7,1,11,1,1,2,1,0,0,0,1
33,1,2,4,1,11,12,1,8,1,1,1.7,1,0,0,0,1
60,1,1,5,1,20,9,2,13,1,1,9.9,1,4,2,0,1
44,1,1,5,1,2,10,1,13,1,1,1.1,1,0,0,0,1
43,1,2,4,1,13,12,1,13,1,1,0.9,1,3,6,0,1
63,1,2,4,1,14,7,1,12,1,1,0.9,1,0,0,0,1
51,1,1,5,1,0,5,2,3,1,1,5.4,1,0,0,0,1
34,2,2,4,1,13,2,1,13,1,1,3.6,1,0,0,0,1
36,1,2,4,1,4,9,1,12,1,2,1.4,1,0,0,0,1
32,1,1,5,1,13,3,2,13,1,1,2.5,1,0,0,0,1
29,2,1,5,1,21,2,1,12,1,1,1.4,1,3,6,0,1
39,1,1,5,1,10,4,1,13,1,1,4.2,1,4,2,0,1
22,1,2,6,1,14,11,1,12,1,1,1.1,1,0,0,1,1
52,1,1,5,1,16,1,2,14,1,1,2.1,1,4,2,0,1
40,1,2,4,1,1,12,2,13,1,1,2.5,1,3,7,2,1
46,1,2,4,1,20,3,2,12,1,1,1.6,1,4,3,0,1
24,1,2,4,1,4,3,1,13,1,1,0.7,1,0,0,0,1
55,1,1,5,1,4,7,1,13,1,1,3.5,1,0,0,1,1
22,2,2,6,1,8,6,2,13,1,1,1.7,1,0,0,0,1
26,1,2,6,1,1,11,2,13,1,1,1,1,0,0,0,1
32,1,2,4,1,11,2,1,13,1,1,4,1,0,0,0,1
27,1,2,4,1,13,3,2,12,1,1,1.1,1,0,0,0,1
29,1,2,6,1,16,11,2,7,1,1,2.6,1,0,0,0,1
38,1,1,5,1,13,4,1,13,1,1,3.2,1,4,3,0,1
48,1,2,4,1,16,2,2,4,1,1,0.9,1,0,0,0,1
39,1,2,4,1,13,2,2,13,1,1,1.8,1,3,7,0,1
29,1,2,4,1,4,6,1,10,1,1,3.6,1,0,0,1,1
27,2,2,4,1,13,5,2,13,1,1,3,1,0,0,0,1
36,1,2,4,1,13,4,1,13,1,1,3.1,1,3,7,0,1
35,1,2,4,1,13,8,2,7,1,1,2.2,1,0,0,0,1
35,1,2,4,1,10,3,2,12,1,1,3.6,1,0,0,0,1
33,1,2,4,1,4,7,1,12,1,2,1.6,1,3,7,0,1
29,1,2,4,1,13,7,2,6,1,1,0.8,1,0,0,0,1
44,1,1,5,1,13,4,1,12,1,2,2.5,1,3,7,0,1
37,1,2,4,1,11,7,1,12,1,1,2.8,1,0,0,0,1
39,1,2,4,1,2,4,2,13,2,1,2.6,1,3,7,0,1
41,1,1,5,1,10,8,2,7,1,1,3.7,1,0,0,0,1
51,1,1,5,1,10,3,2,13,1,1,1.1,1,0,0,0,1
31,1,1,5,1,9,4,2,13,1,1,0.9,1,0,0,0,1
23,1,2,6,1,13,10,2,12,1,1,0.4,1,0,0,0,1
30,1,2,6,1,12,10,2,13,1,1,3.5,1,0,0,0,1
27,1,2,4,1,11,9,2,13,1,1,1.7,1,0,0,0,1
34,1,2,4,1,14,7,1,12,1,1,1.6,1,0,0,0,1
37,1,2,4,1,14,3,1,7,1,1,3.2,1,0,0,0,1
33,1,2,4,1,14,3,2,12,1,1,0.9,1,0,0,0,1
42,1,1,5,1,16,11,1,13,1,1,3.3,1,0,0,0,1
27,1,2,4,1,13,9,1,2,1,1,2,1,0,0,0,1
66,1,2,4,1,20,1,1,12,1,1,1.7,1,3,6,0,1
27,1,2,4,1,13,11,1,12,1,1,0.6,1,2,10,0,1
33,1,2,4,1,14,9,2,13,1,1,3.1,1,3,7,0,1
38,1,1,5,1,13,6,1,12,1,1,3.6,1,0,0,0,1
50,1,1,5,1,13,1,1,13,1,1,1,1,3,7,0,1
42,1,2,4,1,13,1,1,13,1,1,2.5,1,0,0,0,1
34,1,1,5,1,16,11,1,7,1,1,1.1,1,3,7,0,1
51,1,2,4,1,14,10,1,12,1,1,2.1,1,0,0,0,1
45,1,2,4,1,4,5,1,7,1,2,2.5,1,0,0,0,1
57,1,1,5,1,16,12,1,12,1,1,1.6,1,0,0,0,1
50,1,2,4,1,10,6,2,13,1,1,2,1,0,0,0,1
20,1,1,7,1,13,3,2,12,1,1,3.5,1,0,0,0,1
51,2,1,5,1,9,11,2,6,1,1,1.8,1,0,0,0,1
27,1,2,4,1,7,5,1,10,1,1,1.7,1,0,0,0,1
34,1,1,5,1,16,1,2,13,1,1,1.7,1,0,0,0,1
23,1,2,6,1,13,5,2,12,1,1,1,1,0,0,0,1
32,1,2,4,1,12,7,2,13,1,1,2.9,1,0,0,0,1
54,1,2,4,1,4,8,2,12,1,1,0.5,1,4,2,0,1
45,1,2,4,1,1,3,2,13,1,1,0.4,1,3,7,0,1
39,2,1,1,1,12,1,2,12,1,1,1.7,1,0,0,0,1
43,1,2,4,1,4,10,1,13,1,2,1.6,1,3,7,0,1
39,2,2,4,1,16,8,1,3,1,1,1.7,1,0,0,0,1
28,2,1,5,1,10,1,1,12,1,1,0.9,1,0,0,0,1
35,1,1,5,1,10,9,1,7,1,1,2,1,0,0,0,1
55,1,1,5,1,16,9,1,1,1,1,1.7,1,0,0,0,1
66,1,2,4,1,20,3,1,10,1,2,9.9,1,3,7,0,1
63,1,2,4,1,20,8,1,3,1,1,0.6,1,3,7,0,1
29,1,2,4,1,13,2,2,5,1,1,3.1,1,3,7,0,1
51,1,1,5,1,13,9,2,13,1,1,3,1,0,0,0,1
38,1,1,5,1,13,4,2,12,2,1,1.1,1,0,0,0,1
24,1,2,6,1,11,3,1,3,1,1,0.9,1,0,0,0,1
22,1,2,6,1,13,3,2,13,1,1,1,1,3,6,0,1
57,1,2,4,1,4,12,1,7,1,1,2.5,1,0,0,0,1
39,1,2,4,1,4,2,1,6,1,1,1.4,1,0,0,0,1
26,1,2,6,1,13,4,2,13,1,1,4.2,1,0,0,0,1
34,2,1,5,1,13,10,1,13,1,1,1.1,1,0,0,0,1
35,1,2,4,1,13,1,1,12,1,1,2.1,1,0,0,0,1
31,1,2,4,1,16,9,2,6,1,1,2.5,1,0,0,0,1
24,2,2,6,1,2,12,1,13,2,1,3.5,1,0,0,0,1
37,1,1,5,1,3,8,1,12,1,1,1.8,1,0,0,0,1
39,2,1,5,1,3,8,2,7,1,1,1.7,1,0,0,0,1
51,1,2,4,1,4,10,2,13,1,1,1.7,1,4,2,0,1
36,1,2,4,1,13,8,2,13,1,1,0.5,1,0,0,0,1
27,1,2,3,1,11,9,1,7,1,1,3,1,0,0,0,1
34,2,2,4,1,14,7,2,13,1,1,1.5,1,3,7,0,1
27,1,2,6,1,4,1,1,13,1,1,1,1,0,0,0,1
28,1,1,5,1,13,6,1,13,1,1,2.5,1,0,0,0,1
33,1,2,4,1,1,12,1,14,1,1,1.8,1,3,7,0,1
28,1,1,7,1,13,8,2,11,1,1,1.4,1,0,0,0,1
52,1,1,5,1,16,1,1,13,1,1,4.2,1,3,6,0,1
41,1,2,4,1,9,4,1,12,1,1,1.1,1,3,6,0,1
63,1,2,4,1,20,7,1,3,1,1,2.1,1,0,0,0,1
33,1,2,4,1,4,7,1,9,1,1,1.6,1,0,0,0,1
39,1,2,4,1,13,6,1,9,1,1,3.5,1,0,0,0,1
39,1,2,4,1,4,6,2,12,1,1,1.8,1,4,2,0,1
26,1,1,5,1,10,4,2,13,1,1,1.7,1,0,0,0,1
39,1,1,5,1,16,4,2,13,1,2,2.9,1,4,2,0,1
54,2,2,4,1,16,6,1,13,1,2,0.5,1,0,0,0,1
37,1,2,4,1,1,4,2,7,1,1,1.8,1,0,0,0,1
27,2,2,4,1,14,7,2,6,1,1,1.7,1,0,0,0,1
33,1,2,4,1,14,9,1,12,1,1,1.7,1,0,0,0,1
41,1,1,5,1,16,4,1,10,1,1,2.9,1,0,0,0,1
25,2,2,6,1,14,12,1,13,1,1,3,1,4,2,0,1
25,1,2,6,1,13,2,2,13,1,1,1.5,1,0,0,0,1
26,1,2,4,1,12,9,2,13,1,1,0.5,1,4,2,0,1
39,1,1,5,1,13,8,2,7,1,1,3,1,0,0,0,1
27,1,1,7,1,11,7,2,11,1,1,1.5,1,0,0,0,1
32,1,2,4,1,14,4,1,9,1,1,1.4,1,0,0,0,1
26,2,1,5,1,13,7,2,13,1,1,3,1,0,0,0,1
27,1,2,6,1,2,2,1,11,1,1,1,1,0,0,0,1
22,1,2,6,1,1,9,2,12,1,1,0.6,1,0,0,1,1
50,1,1,5,1,16,6,2,11,1,1,1.2,1,0,0,0,1
58,1,2,4,1,13,10,2,12,1,1,0.6,1,0,0,0,1
38,1,2,4,1,1,8,1,12,1,1,0.4,1,3,7,0,1
28,1,2,4,1,4,11,1,10,1,1,1.2,1,0,0,0,1
21,1,2,6,1,13,3,2,13,1,1,0.5,1,0,0,0,1
22,1,2,6,1,13,9,2,7,1,2,1.1,1,0,0,0,1
39,1,2,4,1,16,2,1,12,1,1,1.4,1,0,0,0,1
26,2,2,6,1,14,12,1,13,1,1,1.3,1,0,0,0,1
46,1,2,4,1,4,8,2,7,1,1,3.6,1,3,7,0,1
35,1,2,4,1,10,3,1,12,1,1,2.5,1,0,0,0,1
37,1,1,5,1,16,12,2,10,1,1,2.3,1,0,0,0,1
28,1,2,4,1,13,7,1,12,1,1,7.4,1,0,0,0,1
21,1,2,6,1,4,4,2,12,1,1,0.9,1,0,0,0,1
44,2,1,5,1,16,5,1,12,1,1,3.1,1,3,5,0,1
31,1,2,4,1,13,3,2,12,1,2,1.7,1,0,0,0,1
28,1,2,6,1,14,11,1,3,1,1,2.4,1,0,0,0,1
28,1,2,4,1,13,10,2,13,1,1,3.3,1,0,0,0,1
40,1,2,4,1,13,2,1,8,1,1,3.6,1,3,7,0,1
36,1,2,4,1,13,6,1,13,1,1,3.6,1,0,0,0,1
39,1,2,4,1,1,3,2,13,1,1,1.9,1,0,0,0,1
40,1,1,5,1,11,1,1,6,1,1,1.6,1,3,7,0,1
39,1,2,4,1,1,9,2,12,1,1,1.4,1,0,0,0,1
25,1,2,6,1,16,7,1,12,1,1,0.7,1,0,0,0,1
24,1,2,4,1,14,11,2,7,1,1,1,1,0,0,0,1
44,1,2,4,1,4,4,2,12,1,1,1.9,1,0,0,0,1
28,1,2,4,1,13,10,1,1,1,1,2,1,3,6,0,1
45,1,2,4,1,14,5,1,12,1,1,1,1,0,0,0,1
26,1,2,6,1,11,8,2,6,1,1,1,1,0,0,0,1
33,1,2,4,1,1,4,1,13,1,1,2.1,1,0,0,0,1
27,2,2,6,1,11,12,1,10,1,1,2.3,1,0,0,0,1
28,1,2,6,1,13,12,1,13,1,1,0.2,1,3,6,0,1
26,1,2,6,1,8,8,1,13,1,1,1.1,1,0,0,0,1
48,1,2,4,1,20,10,2,13,1,1,0.4,1,3,7,0,1
52,1,2,4,1,13,6,1,13,1,1,2.8,1,0,0,0,1
52,1,1,5,1,10,3,2,13,1,1,0.8,1,4,2,0,1
26,2,1,7,1,12,9,1,13,1,1,0.2,1,0,0,0,1
28,1,2,4,1,14,9,1,7,1,1,0.7,1,0,0,0,1
41,1,1,5,1,16,4,1,7,1,1,1.9,1,0,0,0,1
22,1,2,6,1,1,1,1,12,1,1,2.8,1,0,0,0,1
32,1,2,4,1,14,12,2,11,1,1,4.1,1,0,0,0,1
46,1,1,5,1,10,8,2,7,1,1,3.2,1,0,0,0,1
43,2,1,1,1,3,7,2,13,1,1,1.6,1,0,0,0,1
26,1,2,4,1,13,8,2,12,1,1,2.5,1,0,0,0,1
23,1,2,6,1,13,12,1,12,1,1,3.2,1,3,6,0,1
36,1,1,5,1,16,8,2,4,1,1,2.4,1,0,0,0,1
40,1,2,4,1,20,11,1,7,1,1,1.6,1,4,2,0,1
37,1,2,4,1,13,3,2,13,1,1,2.4,1,0,0,0,1
28,1,2,4,1,13,3,1,3,1,1,0.4,1,0,0,0,1
46,1,2,4,1,1,3,2,12,1,1,3.1,1,0,0,0,1
33,1,2,4,1,1,11,2,13,1,1,1,1,4,2,0,1
37,1,2,4,1,2,11,2,7,1,1,1.9,1,0,0,0,1
25,1,1,5,1,4,2,2,12,1,1,3.2,1,4,2,0,1
33,1,2,6,1,3,9,2,2,1,1,0.9,1,0,0,0,1
40,1,1,5,1,2,11,2,13,1,1,2.5,1,3,7,0,1
36,1,2,4,1,11,1,1,13,1,1,1.8,1,0,0,0,1
33,1,2,4,1,1,7,1,7,1,1,4.4,1,0,0,0,1
30,1,2,4,1,11,6,1,1,1,1,1.1,1,0,0,0,1
23,1,2,6,1,14,12,1,13,1,2,4.9,1,3,7,0,1
39,1,1,1,1,11,9,1,13,2,1,1.9,1,3,6,0,1
41,1,2,4,1,2,11,2,7,1,1,2.8,1,0,0,0,1
32,1,1,5,1,16,8,2,12,1,1,0.4,1,0,0,0,1
27,1,2,6,1,1,12,1,12,1,1,1.1,1,0,0,0,1
20,1,2,4,1,13,1,1,13,1,1,1.9,1,0,0,0,1
42,1,1,5,1,7,9,1,13,1,1,4,1,0,0,0,1
42,1,2,4,1,7,12,1,13,1,1,0.4,1,0,0,0,1
47,1,1,5,1,13,3,2,12,1,1,0.1,1,0,0,0,1
36,1,2,4,1,14,12,1,7,1,1,0,0,0,0,0,1
44,2,2,4,1,14,7,2,13,1,1,0,0,0,0,0,1
20,1,2,6,1,1,7,2,12,1,1,0.8,1,0,0,0,1
33,1,1,5,1,13,8,1,12,1,1,0.9,1,0,0,0,1
34,1,1,5,1,13,12,1,13,1,1,3.9,1,0,0,0,1
25,1,2,4,1,16,1,1,12,1,1,2.7,1,0,0,0,1
45,1,2,4,1,4,11,1,7,1,2,2.3,1,3,7,0,1
41,1,2,4,1,13,11,2,12,1,1,0.7,1,0,0,0,1
25,1,2,6,1,12,6,2,1,1,1,0.9,1,0,0,0,1
59,1,2,4,1,14,12,2,13,1,1,0.4,1,0,0,0,1
28,1,2,6,1,14,2,2,12,1,1,1.3,1,0,0,0,1
41,1,2,4,1,14,12,1,7,1,1,0.5,1,0,0,0,1
23,1,2,6,1,14,4,1,7,1,1,4.1,1,0,0,0,1
43,1,1,1,1,13,3,2,13,1,1,8.3,1,0,0,0,1
32,1,2,4,1,14,10,1,13,1,1,0.3,1,0,0,0,1
42,1,2,4,1,13,6,2,13,1,1,0.9,1,3,6,0,1
27,1,2,4,1,13,9,2,7,1,1,1.1,1,0,0,0,1
36,1,2,4,1,11,7,1,7,1,1,1.7,1,0,0,0,1
29,1,2,4,1,13,5,2,13,1,1,3.2,1,0,0,0,1
34,1,1,5,1,16,11,2,14,1,1,1.4,1,0,0,0,1
30,1,2,4,1,13,6,2,13,1,1,0.9,1,0,0,0,1
26,1,2,4,1,13,12,1,13,1,1,1.6,1,0,0,0,1
56,1,1,5,1,13,8,2,12,1,2,0.5,1,0,0,0,1
59,1,2,4,1,11,4,1,12,1,1,0.9,1,0,0,0,1
24,1,2,6,1,13,10,1,13,1,1,0.9,1,0,0,0,1
32,1,1,5,1,13,2,2,7,1,1,3.7,1,0,0,0,1
27,1,2,6,1,1,7,1,4,1,1,9.5,1,3,7,0,1
40,1,2,4,1,11,11,1,12,1,1,1.8,1,0,0,0,1
41,1,1,5,1,0,10,2,12,1,1,6.4,1,0,0,0,1
41,1,2,4,1,10,7,1,3,1,1,0.7,1,0,0,0,1
26,1,2,4,1,13,11,2,13,1,1,1.3,1,0,0,0,1
29,1,1,5,1,6,4,2,13,1,1,0.1,1,0,0,0,1
21,1,2,6,1,13,4,2,13,1,1,2.4,1,0,0,0,1
23,1,2,6,1,1,7,1,12,1,1,3.1,1,0,0,0,1
54,1,2,4,1,13,12,2,7,1,1,1.3,1,0,0,0,1
31,1,2,4,1,13,4,2,11,1,1,1.8,1,0,0,0,1
42,1,2,4,1,11,7,2,9,1,1,3.6,1,0,0,0,1
25,1,2,4,1,13,6,2,12,1,1,3.4,1,0,0,0,1
27,1,2,6,1,13,7,2,5,1,1,0.8,1,0,0,0,1
23,1,2,6,1,13,6,1,7,1,1,0.3,1,0,0,0,1
59,1,2,4,1,13,8,1,13,1,1,0.5,1,0,0,0,1
36,1,2,4,1,14,8,2,13,1,1,0.8,1,0,0,0,1
32,1,2,4,1,4,12,1,12,1,1,0.9,1,0,0,0,1
37,2,2,4,1,13,3,1,9,1,1,1.6,1,3,6,0,1
20,1,2,6,1,7,4,2,12,1,1,1.9,1,0,0,0,1
32,1,2,4,1,1,5,2,12,1,1,6.8,1,3,7,0,1
27,1,2,6,1,16,4,1,4,1,1,1,1,0,0,0,1
38,1,2,4,1,11,3,2,8,2,1,3.4,1,4,3,0,1
50,2,1,5,1,10,4,2,12,1,1,0.4,1,0,0,0,1
35,1,2,4,1,4,3,1,12,1,1,0.2,1,0,0,0,1
23,2,2,6,1,2,9,2,13,1,1,3.2,1,0,0,0,1
30,1,1,5,1,13,2,2,13,1,1,1.1,1,0,0,0,1
59,2,1,2,1,20,12,2,2,1,1,0.3,1,0,0,1,1
31,1,2,4,1,10,5,2,11,1,1,1.5,1,0,0,0,1
31,1,2,4,1,13,7,1,3,1,1,5.8,1,0,0,0,1
22,2,2,6,1,14,2,1,12,1,1,0.8,1,0,0,0,1
32,1,2,4,1,13,8,1,13,1,1,2.8,1,3,6,0,1
63,1,1,5,1,20,8,2,7,1,1,3.7,1,0,0,0,1
33,1,2,4,1,2,1,1,12,1,1,0.7,1,0,0,0,1
21,1,1,7,1,11,6,1,13,1,1,1.7,1,0,0,0,1
37,1,2,4,1,13,10,1,12,1,1,5,1,0,0,0,1
48,1,2,4,1,16,6,2,8,1,1,2.4,1,0,0,0,1
32,1,2,4,1,13,7,1,4,1,1,4.2,1,0,0,0,1
61,1,1,5,1,20,4,2,10,1,1,0.4,1,0,0,0,1
34,2,1,5,1,10,11,2,5,1,1,0.8,1,0,0,0,1
41,2,2,4,1,11,1,1,14,1,1,2.2,1,3,7,0,1
26,1,2,6,1,14,7,2,9,1,1,1.9,1,0,0,0,1
37,1,1,5,1,13,1,1,12,1,1,1.2,1,0,0,0,1
27,1,2,6,1,13,8,2,10,1,1,1.6,1,0,0,0,1
40,1,2,4,1,13,8,1,5,1,2,1.5,1,3,6,0,1
33,1,2,4,1,13,1,2,14,1,1,4.4,1,0,0,0,1
42,1,1,5,1,11,9,2,7,1,1,2.7,1,3,5,0,1
25,1,2,6,1,13,9,1,6,1,1,1.1,1,0,0,0,1
28,1,2,6,1,13,2,2,12,1,1,2.8,1,0,0,0,1
49,1,1,5,1,2,2,2,7,1,1,1.1,1,0,0,0,1
28,1,2,6,1,13,12,2,6,1,1,1.7,1,0,0,0,1
26,1,2,4,1,13,12,1,1,1,1,2.3,1,0,0,0,1
64,1,2,4,1,5,11,2,12,1,2,0.8,1,3,5,0,1
36,1,1,5,1,14,12,2,12,1,1,0.2,1,3,5,0,1
28,1,1,5,1,13,7,1,13,1,1,1.3,1,0,0,0,1
32,1,1,5,1,13,6,1,12,1,1,3.2,1,0,0,0,1
52,1,2,4,1,13,1,1,12,1,1,2.6,1,0,0,0,1
24,1,1,5,1,11,4,1,12,1,1,0.7,1,0,0,0,1
29,1,2,4,1,11,11,1,14,1,1,1,1,2,9,0,1
51,1,1,5,1,10,4,2,13,1,1,0.2,1,0,0,0,1
23,1,2,4,1,1,7,1,6,1,1,1.2,1,0,0,0,1
43,1,2,6,1,14,4,1,9,1,1,0.2,1,0,0,0,1
46,1,1,5,1,10,6,2,12,1,1,2.9,1,0,0,0,1
27,1,2,4,1,14,5,1,12,1,1,1.8,1,0,0,0,1
29,1,2,4,1,13,8,1,12,1,1,2.5,1,0,0,0,1
31,2,1,5,1,16,7,1,13,1,1,1.1,1,0,0,0,1
29,1,2,4,1,13,3,1,12,1,1,4.8,1,3,6,0,1
26,2,2,6,1,5,10,1,8,1,1,2.7,1,0,0,1,1
50,1,1,5,1,10,11,2,12,1,1,1.4,1,3,7,0,1
38,1,2,4,1,16,1,1,4,1,1,1.7,1,0,0,0,1
37,1,2,4,1,2,10,2,5,1,1,1.9,1,3,7,0,1
34,1,2,4,1,1,4,2,11,1,1,4.3,1,0,0,0,1
32,1,1,5,1,13,8,1,13,1,1,3.1,1,3,7,0,1
28,1,1,7,1,13,6,1,13,1,1,1.6,1,0,0,0,1
60,1,1,5,1,20,1,2,10,1,1,1.5,1,0,0,0,1
31,1,1,5,1,13,8,2,5,1,2,3.7,1,0,0,0,1
33,1,2,4,1,1,10,2,11,1,1,1.7,1,0,0,0,1
21,1,2,6,1,8,11,1,8,1,1,1.6,1,0,0,0,1
38,1,2,4,1,3,3,1,5,1,1,2.5,1,0,0,0,1
33,1,1,5,1,10,12,1,14,1,1,0.9,1,0,0,0,1
36,1,2,4,1,21,11,2,10,1,1,0.8,1,3,7,0,1
31,1,1,5,1,13,1,2,10,1,1,1.2,1,0,0,0,1
23,1,2,6,1,1,4,2,13,1,1,0.7,1,0,0,0,1
23,1,2,4,1,11,6,1,13,1,1,0.9,1,0,0,0,1
41,1,2,4,1,4,3,1,7,1,1,0.4,1,3,5,0,1
46,1,2,4,1,14,3,1,9,1,1,2,1,3,7,0,1
43,1,2,4,1,13,5,2,13,1,1,1.7,1,3,7,0,1
51,1,1,5,1,16,12,1,6,1,2,2,1,4,2,0,1
31,1,1,5,1,21,9,1,12,1,1,1.8,1,0,0,0,1
31,1,1,5,1,16,12,2,8,1,2,0.6,1,3,7,0,1
28,1,2,4,1,1,7,2,3,1,1,2.4,1,0,0,0,1
31,1,1,5,1,7,3,1,8,1,1,0.8,1,0,0,0,1
37,1,1,5,1,16,4,2,1,1,1,2.9,1,3,7,0,1
29,1,2,4,1,1,8,1,9,1,1,5,1,3,6,0,1
34,1,2,4,1,13,10,2,5,1,1,1.2,1,0,0,0,1
30,1,2,4,1,7,3,2,9,1,1,1.6,1,0,0,0,1
28,1,2,4,1,14,5,1,4,1,1,1.9,1,3,7,0,1
25,1,2,4,1,4,4,1,13,1,1,0.9,1,0,0,0,1
33,1,1,5,1,16,8,2,11,1,1,1.3,1,3,7,0,1
47,1,2,4,1,16,4,2,11,1,1,1.4,1,0,0,0,1
30,2,2,4,1,1,6,1,13,1,1,1.9,1,3,7,0,1
43,1,1,5,1,13,4,2,4,1,1,3,1,3,7,0,1
30,1,2,6,1,11,3,2,13,1,1,3.8,1,0,0,0,1
43,1,2,4,1,4,3,2,13,1,2,0.6,1,3,7,0,1
32,1,2,4,1,14,1,1,12,1,1,4.6,1,0,0,0,1
25,1,2,6,1,13,3,2,12,1,2,0.7,1,0,0,0,1
34,1,1,5,1,16,1,2,12,1,1,2.1,1,4,2,0,1
26,1,2,4,1,13,9,1,6,1,1,2.3,1,0,0,0,1
50,1,1,5,1,13,5,2,6,1,2,0.9,1,0,0,0,1
36,1,2,4,1,13,3,1,7,1,1,1.9,1,3,6,0,1
34,1,2,4,1,13,5,2,6,1,2,1,1,0,0,0,1
25,1,2,6,1,14,5,2,7,1,1,0.6,1,0,0,0,1
32,1,1,5,1,13,1,1,4,1,2,4.3,1,0,0,0,1
22,1,2,6,1,12,5,2,3,1,2,0.4,1,0,0,0,1
42,2,2,4,1,13,4,1,13,1,1,1.8,1,3,7,0,1
47,1,1,5,1,16,10,1,13,1,1,0.7,1,3,6,0,1
34,1,1,5,1,10,12,2,8,1,1,1.3,1,0,0,0,1
35,1,1,5,1,13,6,2,5,1,1,1.8,1,0,0,0,1
32,1,1,5,1,16,2,1,9,1,1,2,1,3,7,0,1
48,1,2,4,1,13,4,1,12,1,1,0.7,1,0,0,0,1
23,1,1,5,1,10,3,1,13,1,1,0.8,1,3,7,0,1
38,2,2,4,1,2,1,1,9,1,2,2.2,1,3,7,0,1
43,1,2,4,1,13,1,2,12,1,1,8.4,1,0,0,0,1
24,1,1,5,1,16,4,1,5,1,1,0.6,1,0,0,0,1
36,1,2,4,1,13,12,2,7,1,1,1.8,1,0,0,0,1
32,1,2,4,1,13,9,2,12,1,1,3.7,1,0,0,1,1
24,1,2,6,1,13,7,2,12,1,1,7,1,0,0,0,1
37,1,2,4,1,14,2,1,12,1,1,1.6,1,0,0,0,1
45,1,2,4,1,11,1,1,5,1,1,1.8,1,3,7,0,1
